,Apela,Bambi,Bmp4,Bmp6,Bmp7,Bnc2,Calca,Cnpy1,Cx3cl1,Dbx1,Dkk2,Dlk1,Dlx2,Dmrt1,Dmrt3,Ednrb,Efna2,Egfem1,Emx2,En1,En2,Ephb2,Eya4,Fezf1,Fezf2,Fgf15,Fgf17,Fgf8,Fgfr3,Folr1,Foxa1,Foxa2,Foxj1,Fzd5,Gli3,Gsx2,Hes3,Hopx,Hoxb1,Igfbp5,Irs4,Irx1,Irx3,Irx5,Ism1,Klhl14,Lhx5,Lmo2,Lmx1a,Lmx1b,Lrtm1,Maf,Metrnl,Msx1,Msx2,Msx3,Ngf,Nkx2-1,Nkx2-2,Nkx2-9,Nkx6-1,Nkx6-2,Nr2e1,Nrg1,Nrg3,Ntf3,Ntn1,Ostm1,Pappa,Pax3,Pax5,Pax6,Pax7,Pax8,Phox2b,Ptch1,Ptprz1,Ptx3,Rax,Ror1,Rspo1,Rspo2,Rspo3,Rxrg,Sema5a,Shh,Sim1,Six3,Six6,Slit1,Sost,Sp8,Spon1,Stum,Tal2,Tfap2c,Tox2,Trh,Trhr,Unc5c,Veph1,Wnt1,Wnt3,Wnt3a,Wnt4,Wnt5a,Wnt5b,Wnt7b,Wnt8b,Wnt9a
4403,0.0,2.0803485,12.17597,9.398193,1.8334364,65.92799,44.350822,0.61675,1.0308665,0.0,33.12678,64.9857,60.51774,3.6986609,10.428873,232.71118,4.306231,391.76755,32.320477,0.0,0.0,482.10822,87.27055,0.0,0.0,24.592264,0.0,0.0,2.0873399,0.0,0.0,0.0,0.0,0.0,1239.8163,5.423654,0.0,0.19072475,0.0,34.75937,0.0,0.0,1.5223898,138.1395,0.0,1.5837027,21.366537,3.2251966,0.0,7.362151,0.0,5.854295,1.5759535,0.0,0.0,1.835767,0.0,4.97438,59.439003,0.0,0.0,1.8792856,161.32611,222.2415,215.5189,10.621072,98.60836,124.145996,79.556015,1587.274,49.31285,321.36133,39.009613,0.0,0.7328371,210.17697,347.3475,0.0,0.0,112.84417,4.866522,4.290278,2.9103923,0.0,99.90586,0.0,3.1538632,30.080362,0.0,398.41092,0.0,2.8023467,22.184258,0.0,1.8132833,0.4012859,54.98728,0.0,0.0,877.80634,28.189339,0.0,20.03068,9.930449,0.0,116.166725,264.10046,31.669258,0.9570297,0.14403524
4404,0.0,0.4834326,15.630525,64.937,12.794408,135.82458,0.0,7.314869,16.652298,0.0,59.9663,31.03528,0.0,0.0,3.8031733,23.83805,10.179934,678.67615,18.956139,0.5168476,0.0,285.457,74.470726,0.0,0.0,35.538174,12.924823,9.085259,0.72296697,7.320783,0.0,0.0,0.6063917,11.894329,816.4206,0.0,0.0,0.6005346,0.0,109.24989,0.0,0.51814824,3.1880941,121.85901,0.12795527,16.156488,24.920015,3.9643712,73.15929,33.57549,6.2118917,1.5927929,0.18151377,0.19014785,0.58434975,0.0,0.0,0.52725947,0.0,0.0,0.0,0.0,78.949486,178.92929,125.803505,51.584267,26.16953,77.92474,168.67697,386.36044,15.58022,306.4965,19.180195,1.1110597,0.0,369.85406,146.28778,0.0,0.9791099,753.1495,46.81369,161.71147,432.1698,1.3022135,52.14785,0.0,16.005861,13.967251,2.2090592,18.986792,0.0,0.5825713,24.73732,0.0,1.525326,2.3052053,50.54981,0.0,0.0,1984.4653,32.657757,18.9378,79.534515,42.979816,0.6349577,12.003072,147.54317,11.227432,7.4145703,50.05624
4405,0.0,0.768452,1.5367202,15.614162,3.004812,46.98181,0.0,3.965891,8.663593,2.4619846,2.6071985,25.986292,1.45201,0.0,4.8873973,39.145916,6.2237554,567.2073,34.570488,0.0,0.0,345.7106,55.344,0.0,0.0,19.43633,3.0145667,0.0,8.659437,4.172782,0.0,0.0,1.1625402,88.21894,1239.3732,0.0,0.0,20.108896,0.0,20.923355,0.0,0.0,5.4857035,315.87543,0.0,3.2049763,62.016632,103.15539,19.743807,15.783313,0.3087302,0.0,0.46331078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.88568,193.60643,65.85599,7.553597,130.80043,151.61201,128.39287,1140.4321,12.4448,1185.8768,87.940346,1.5072833,0.62234044,419.8837,260.70477,0.0,0.0,243.90648,10.518145,33.475143,211.56984,0.0,16.882008,0.0,4.299959,7.387475,1.2042819,7.193243,0.0,17.429043,24.580177,0.0,0.94612473,1.782421,35.28694,0.0,0.0,824.83856,43.57624,3.0890315,15.958135,4.7022367,0.5132452,28.216381,133.46153,10.490482,6.6988726,8.79744
4406,0.0,0.55780685,8.74096,176.31235,12.777827,53.62827,0.0,5.2627244,32.793423,0.0,43.08238,3.9735286,0.0,0.0,6.2093515,16.924307,9.057636,1115.06,12.097822,1.0233705,0.0,275.71838,94.34792,0.0,0.0,46.111874,2.107059,0.0,1.0299443,12.631994,0.0,0.0,0.0,4.3394923,897.4382,0.0,0.0,0.76808035,0.0,30.47241,0.0,0.28722385,2.2642908,195.11302,0.049188387,20.778692,20.972216,0.5750774,135.15268,42.302097,9.064368,0.6637686,0.0,0.40886524,1.3025132,0.0,0.0,0.0,0.2883088,0.0,0.0,0.0,102.1495,59.365,78.0583,51.839283,20.141138,103.18575,197.85234,511.78098,7.1315413,375.965,38.954025,1.4940473,0.0,228.51978,188.81458,0.0,1.1297421,290.16605,92.93669,245.15038,422.5133,1.7447983,41.704548,0.0,5.2890043,4.0608163,1.6902088,30.092276,0.0,0.10114848,13.831457,0.93541294,0.70407826,1.4593954,77.43645,0.0,0.0,1549.4812,15.903303,62.358475,114.913956,115.54671,0.90090096,15.514335,117.29732,16.187176,7.637454,147.53531
4407,0.0,4.1383386,31.145666,246.47176,25.550629,67.55595,0.0,3.111614,26.730064,0.0,16.986252,41.11009,2.3601701,0.0,6.708384,12.448675,3.8922324,1097.5942,15.407701,0.61678916,0.0,242.16147,98.0612,0.0,3.0055351,16.001345,1.9970708,0.0,1.7739255,25.833153,0.0,0.0,0.0,0.0,835.41766,0.0,0.0,1.2637647,0.0,51.363728,0.0,0.0,0.0,145.39066,2.330511,20.438364,25.380003,1.1197474,229.91458,66.24805,5.0826907,0.57824075,0.58809376,0.6679966,1.881408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.353493,153.19777,85.04636,81.18573,49.613583,80.42927,59.44678,522.6343,3.159199,402.23413,57.265022,0.4425419,0.0,208.69675,110.50489,0.8866822,11.599333,384.37384,82.02229,331.77258,341.8799,2.1426985,111.70599,1.6824458,4.415272,43.804386,28.150078,13.878271,0.0,0.20983198,40.083973,4.135658,1.0777371,0.3093692,99.474495,0.0,0.0,1190.5048,12.956531,73.302055,42.28477,114.414505,4.011683,6.5956573,236.76427,18.664217,13.3124695,183.20915
4408,0.0,4.514551,36.977356,309.75778,17.567064,81.09898,0.0,3.9670072,7.8933225,0.0,17.850857,82.71042,2.574731,0.0,10.510137,16.262527,4.6688876,997.5405,15.176324,0.5270957,0.0,232.48305,105.11233,0.0,7.208246,8.137875,2.778332,1.2176657,3.5085733,27.130692,0.0,0.0,0.0,0.0,774.3955,0.0,0.0,2.0915453,0.0,61.872543,0.8881004,0.4894925,0.78503525,106.07169,4.2504396,23.351755,14.500129,3.5491354,331.967,101.90993,0.70066154,1.2396953,0.64155686,0.25290173,0.0,0.0,0.0,0.59801835,0.6414899,0.0,0.0,0.0,58.10691,190.24832,76.23905,66.61814,93.09664,53.092785,20.56522,520.0191,21.156221,335.2098,61.75441,0.63220423,0.0,221.46112,109.63078,0.9672897,13.3312,335.02527,102.97258,279.6546,217.64586,2.1773064,108.48002,2.8730698,4.4302607,114.3303,36.590874,20.609133,0.0,1.2158359,79.733795,3.2610884,0.65452033,0.0,137.4081,0.0,0.0,1034.6318,53.715794,129.81451,8.051083,110.22646,5.9548254,16.90967,280.22925,11.254302,9.386796,274.4252
4409,0.0,0.6226581,45.739353,550.38165,36.44532,79.79052,0.0,4.2729244,11.412938,0.0,22.391539,5.2006702,0.0,0.0,49.964344,12.040614,2.0949867,502.8261,56.540165,0.1598898,0.1322756,105.24788,155.00473,0.0,0.5078297,4.3023787,5.4034667,0.6576984,2.4840121,33.832523,0.0,0.0,0.0,0.0,722.08673,0.0,0.0,3.177114,0.0,27.630463,0.0,0.0,0.0,53.42323,27.35627,5.4690747,33.834682,6.2941833,701.0618,127.465744,0.4808885,3.7459745,0.0,2.347572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.81926,37.492462,90.12851,78.99202,5.7515097,26.238907,12.213102,569.97,2.114818,151.60612,40.205677,0.73832244,0.0,61.24025,18.610668,0.0,1.2634045,382.93436,173.14217,911.6332,469.5099,4.370446,35.67007,0.0,0.6594769,14.601153,1.685984,18.56869,0.0,1.754182,9.008215,0.18713859,0.0,12.0650835,29.772339,0.0,0.0,1066.0333,14.317408,146.64012,6.7826447,151.78569,2.2191222,7.591499,124.31755,26.3385,69.932396,454.42685
4410,0.0,0.0,36.37302,569.76044,24.424393,123.36474,0.0,4.204178,11.401994,0.0,42.91349,4.891593,0.0,0.0,33.19202,17.04983,2.1610453,582.9676,29.442667,0.21879655,0.1810087,89.7078,189.06058,0.0,0.0,5.00149,1.6397429,0.4082918,4.4945593,35.28439,0.0,0.0,0.0,0.0,652.8294,0.0,0.0,1.9069413,0.0,23.746382,0.0,0.0,0.0,56.7921,2.4881775,2.0577617,16.266544,6.1114306,748.9004,181.45929,0.0,1.5839705,1.5986575,1.6868435,0.21288003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.606895,13.835549,95.30302,68.65126,0.9172226,12.484219,6.980604,608.1212,2.9630625,106.34989,42.651566,0.5231827,0.0,49.652298,13.656489,0.0,0.0,387.9327,216.0033,615.87524,365.96838,8.519406,33.372604,0.0,1.412265,4.439119,0.0,49.9934,0.0,0.800438,10.369444,0.90995556,0.0,5.488986,29.68693,0.0,5.0929036,1216.8889,12.615064,222.07999,9.908863,183.02005,3.4106252,9.804046,83.5321,11.4168,30.2134,590.92645
4411,0.0,0.23053783,1.6908512,11.280263,15.293931,175.99643,0.0,1.9368969,8.993362,0.88550436,18.918545,77.718216,0.50826275,0.0,11.180681,44.28422,12.352846,578.0504,22.387394,0.0,0.0,732.0818,82.321526,0.38649145,0.0,2.1620026,2.1266341,0.0,6.267066,1.0790216,0.0,0.72472125,0.5737527,5.8531003,1057.766,0.25520095,0.0,1.5360395,0.0,117.49338,1.5961089,0.69621176,10.125057,336.51923,15.39611,1.5030893,54.818314,39.000248,122.366875,179.22128,2.925756,1.3098614,0.17730331,0.0,0.0,1.1058618,0.0,0.34782577,1.5995252,0.0,2.4138849,1.1466062,44.3507,586.7398,297.47202,9.614963,63.22743,87.771996,30.671669,1237.9498,11.182844,236.86934,124.520004,13.291254,61.893745,193.73732,70.68152,0.0,0.0,431.63266,27.522856,3.3059711,12.421292,0.0,38.632626,0.0,56.045242,9.58229,0.0,186.16234,0.2958945,1.5695664,37.178486,0.09223937,2.528975,10.754417,41.598503,0.0,0.0,697.44385,30.237621,5.883048,4.434399,5.167919,1.2089632,28.479715,166.54019,7.026728,0.43748552,10.400782
4412,3.4766488,0.0,43.983685,127.64899,37.953403,25.14012,0.0,2.2521808,1.1483065,0.0,31.391739,73.80659,0.0,0.0,86.35739,19.236954,5.2839494,224.86719,135.5451,0.0,0.0,299.27524,146.13002,1.2009768,2.563383,8.643261,154.68968,35.757557,0.42446485,11.427115,0.0,0.0,0.0,0.0,1212.6348,0.0,0.0,9.310403,0.0,125.75071,0.75676996,0.0,0.0,32.374187,2.7246232,119.66301,136.9474,1.1555955,138.21399,7.634809,0.56607604,1.4077635,1.1276197,0.0,0.0,0.0,0.0,0.0,3.9614937,0.0,1.3980736,0.0,152.5423,122.54536,284.17026,33.073112,37.909588,284.89426,185.09073,166.64166,51.049847,542.98724,15.708733,32.81784,0.0,209.78177,150.0686,0.0,0.0,274.0673,71.825264,451.60608,592.2399,1.7611281,63.52679,0.0,29.412127,65.88532,0.56992507,8.911344,0.0,5.208763,25.600302,0.45228368,2.5483978,15.98161,17.122047,0.0,0.0,673.01996,23.728928,1.4143275,12.133411,12.324805,5.2637386,14.471931,471.2544,57.501682,86.28425,123.934074
4413,0.0,0.0,185.34827,32.31821,24.58489,59.431503,0.0,0.39894184,0.0,0.0,9.965817,204.53583,16.79092,0.0,55.17883,68.72176,3.7593796,238.40073,315.81476,3.1135101,0.0,347.20758,166.36314,4.7752347,5.5936604,5.7955484,24.194113,3.7496743,2.7199488,2.0769625,0.0,1.2098391,1.2128336,0.0,1384.6146,0.0,0.0,2.7569993,0.0,134.07857,3.6292682,0.0,3.0256023,47.145336,0.0,0.71073973,63.371372,2.5996845,56.743275,22.713821,0.0,0.0,1.8939339,0.0,0.0,0.0,0.0,1.0346047,48.93238,0.0,0.0,1.0277343,313.2056,182.37746,265.77356,6.871453,81.08831,326.63007,110.39721,92.97344,16.431828,1170.0975,4.4900985,0.0,0.0,173.59778,356.17496,3.69716,0.0,263.39752,169.98813,92.01533,110.93204,2.8512135,46.826843,0.0,10.642151,99.65795,9.48909,10.3247385,0.0,14.622402,28.606567,6.443397,2.568205,44.937634,100.38638,0.0,0.0,277.57645,28.596046,1.3835453,0.50964016,34.89175,2.3067505,10.010651,510.88403,35.63747,19.147179,55.18291
4414,0.0,0.0,3.0499942,8.0526495,9.434434,118.14478,0.0,5.8854036,0.0,3.1290379,17.345247,78.86365,0.53753364,0.0,19.01343,81.1547,21.658447,501.8981,31.894817,2.2052286,1.9672441,865.6264,111.98613,0.0,0.7304026,8.874363,1.4760332,0.0,0.78109443,0.23983775,0.0,1.604211,1.7697103,2.5145745,845.6893,0.0,0.0,0.60911673,0.0,53.88762,0.0,0.17151488,39.198036,660.5339,0.09963349,1.0452955,330.99353,23.527443,141.0681,91.42263,0.0,16.918695,0.38031876,0.16548994,0.0,0.0,0.0,0.20460176,3.4192076,0.0,0.5135782,4.3336387,27.909407,397.054,377.36136,4.0379214,114.281044,33.551353,109.290855,882.62714,122.47478,288.92184,28.538229,3.136453,41.859055,251.66331,129.29274,0.0,0.0,248.22472,9.707307,19.520716,43.336193,0.0,41.184147,0.0,10.940443,9.031919,0.0,116.97377,0.0,10.948935,42.76321,0.44570163,5.7206216,10.23824,50.02678,0.0,0.0,725.996,97.43646,4.6172414,15.141197,18.8901,0.36275768,38.47558,169.15837,15.636401,3.4239824,16.943102
4415,0.0,0.0,0.7342041,61.43233,0.0,19.231632,0.0,4.483064,6.100292,0.0,1.733116,3.5310178,0.0,0.0,0.40614232,174.09758,2.2092483,102.61255,1.1453067,2.877947,0.0,605.67523,274.11722,0.0,0.0,2.0849376,0.0,0.0,15.123182,1.116536,0.0,0.0,0.0,3.1597664,941.2452,0.0,0.0,0.0,0.91086584,28.9429,0.0,0.0,55.43382,649.2622,0.41256627,0.0,169.90764,0.0,205.83055,16.964682,0.0,0.40795454,0.0,7.465697,0.0,1.6055536,0.0,0.0,0.0,0.0,6.795043,0.0,7.814437,141.38538,37.122578,11.863115,439.87537,4.2424355,16.545082,1569.6644,29.486181,704.37695,113.033676,5.382655,11.090596,301.7317,132.4527,0.0,0.0,66.93435,17.964294,0.2070711,6.8777714,0.0,6.081686,0.0,0.0,0.0,0.0,116.05446,0.0,24.520498,10.989111,6.2032166,0.0,0.0,52.997723,0.0,0.0,944.3969,11.457191,115.838264,28.67703,78.132385,1.186837,13.682106,107.76485,18.709307,0.0,129.36427
4416,0.0,0.0,195.1456,3.5018175,0.5254212,67.62335,0.0,4.32496,0.0,22.274752,5.8917017,26.872286,0.0,0.0,4.588268,168.52063,16.410213,323.96375,10.758924,0.0,0.0,677.79596,916.53235,0.0,0.0,3.7620616,0.0,0.0,12.544712,0.0,0.0,0.0,0.0,0.0,919.9589,0.0,0.0,0.0,0.0,119.25857,0.0,0.41300562,33.43034,1257.4286,0.0,0.9719908,108.28278,0.0,24.422003,3.4860458,0.0,0.41300562,0.0,0.0,0.0,0.0,0.0,0.0,0.9562476,0.0,0.0,2.6590242,31.500036,122.88238,24.546177,3.0093656,308.85995,14.749349,27.73712,1449.9569,35.29093,424.5441,119.30031,0.0,12.870011,259.46686,96.041435,0.0,0.0,180.92879,10.586932,41.772114,7.1155005,0.0,3.5297737,0.0,1.1907026,2.1122694,0.0,15.682648,0.0,19.433441,14.862713,0.30383053,0.0,0.0,38.990925,0.0,0.0,208.76128,37.062893,0.9393065,2.7895832,6.3960776,3.0683444,12.056135,92.85809,23.064503,58.95273,5.2317767
4417,0.0,0.0,0.8409853,0.0,0.0,45.697216,0.0,5.3798847,0.0,32.66495,1.3598272,9.517243,0.0,0.0,1.2795767,14.390171,16.20919,260.24124,3.742137,3.0828836,1.5732487,941.10364,15.9682045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,888.5957,0.0,0.0,0.0,0.0,73.20176,0.0,7.6716237,93.288414,2192.924,0.0,1.4826652,268.4303,3.8388364,51.79545,6.0084534,0.8081936,0.0,0.0,0.7497997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.495066,132.21147,36.719517,0.0,283.95364,3.7304058,166.64023,1835.2697,199.85129,250.3427,45.455994,32.745407,0.0,163.0241,61.77326,0.0,0.0,75.88761,0.8409853,48.104733,8.479137,0.0,4.537665,0.0,0.0,1.5516196,0.0,12.543028,0.0,31.635168,6.550189,0.0,0.0,0.0,44.521503,0.0,0.0,62.228294,66.12212,0.0,1.7229722,0.0,0.0,12.802648,85.37847,11.445396,3.752488,0.0
4418,0.0,0.0,0.0,1.6626401,6.115889,105.73453,0.0,4.111864,6.0856385,14.034457,0.9011702,46.931892,1.4975145,0.0,23.531143,27.85602,12.2788925,530.89874,39.534508,1.2739227,0.0,1064.6116,34.030735,2.2277248,0.6389489,4.941181,34.927387,2.0730503,5.651449,0.0,0.0,0.0,0.0,7.8181663,1131.0565,0.0,0.0,5.0084043,2.538801,95.12057,0.0,1.2450136,56.727158,930.37537,0.0,0.0,127.504524,6.9020095,3.3007739,7.372242,1.9339757,0.0,0.0,0.3907407,0.0,0.0,0.0,3.637727,13.346811,0.0,0.0,2.4713843,43.46004,286.19528,75.03083,2.9353306,237.7683,32.07627,130.9123,1243.6533,157.14795,440.47363,47.700363,23.327812,0.0,170.27081,136.35863,0.0,0.0,193.44017,27.267635,9.958043,25.525957,0.0,58.206013,0.0,6.6042776,3.243474,0.0,63.79209,2.6332226,40.16886,36.977997,0.0,7.6498837,16.490421,53.961277,0.0,0.0,266.70026,24.565521,2.5106385,1.2679358,1.5411748,0.0,42.360542,199.88695,8.709037,0.5906909,161.49821
4419,0.0,0.0,2.500756,0.0,0.0,31.504995,0.0,5.838403,0.0,22.822954,1.227161,16.023514,0.0,1.3252681,3.403831,34.12166,10.4656515,93.0905,24.603058,2.7821143,1.419761,839.87463,18.943077,0.0,0.0,0.0,4.724432,0.0,0.74988735,0.0,0.0,0.0,0.0,0.0,704.565,0.0,0.0,0.0,0.0,70.31709,0.0,2.7034383,93.36308,1958.4854,0.0,12.908769,352.6524,0.0,46.74223,4.578523,0.0,0.0,1.2016307,0.0,0.0,0.0,0.0,3.8112426,1.5726495,0.0,0.0,1.4709394,14.284389,157.66632,74.98585,0.0,404.5542,18.357372,10.191756,1513.7854,281.48795,392.55496,14.910376,38.31393,0.0,263.11258,86.45593,0.0,0.0,64.15354,26.660824,43.411583,10.292336,0.0,8.580955,0.0,0.0,1.4002421,0.0,24.909395,0.0,111.80338,12.979053,0.0,0.0,2.2250423,45.071636,0.0,0.0,45.245342,439.149,0.0,0.0,0.0,0.0,26.067736,128.75609,14.916014,3.8624525,1.2223481
4420,0.0,0.0,64.42579,6.100409,11.188075,120.80953,0.0,70.65812,0.0,0.0,0.0,193.14037,0.0,0.0,11.057019,32.924026,1.9980651,66.163055,19.777782,29.042055,6.103745,569.27136,47.490715,0.0,0.0,9.298612,43.431202,1.0293367,1.558934,0.0,0.0,0.0,1.990291,0.0,616.2706,0.0,1.6696768,1.0650042,0.0,36.24486,0.0,0.0,24.372074,549.7727,1.1058111,32.79986,95.85712,10.074773,154.1375,267.47598,0.7084841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.59717,0.0,4.7034974,20.378597,20.609571,156.5749,253.22528,3.3875864,307.81006,20.54242,144.78043,458.7374,1736.3816,187.33807,32.534924,28.57978,1.116263,292.66574,209.98222,0.6005215,0.0,201.1055,8.005756,2.4048524,2.4848669,0.0,27.610931,0.0,0.84528136,6.579045,0.0,21.127018,0.0,151.33614,48.7201,0.589427,18.572605,0.91092116,171.8821,0.0,0.0,186.3191,153.74539,0.0,0.8642621,0.0,0.0,269.50003,297.05243,32.3902,6.215604,15.341888
4421,0.0,0.0,2.3630233,1.2989768,0.9414212,45.59141,0.0,1.515383,0.2737248,31.015497,1.5011364,20.761473,0.7373605,0.0,2.054036,51.090446,12.4632435,117.72063,5.5205655,0.0,0.0,842.6426,25.50832,0.0,0.0,0.0,0.0,0.0,6.3455067,0.0,0.0,0.0,0.0,0.0,982.4356,0.0,0.0,1.1255879,0.0,112.60757,0.0,6.9835167,66.14325,2313.3455,0.0,0.0,51.50366,2.9189992,2.3664463,2.0695412,0.98973304,2.5388522,0.0,0.6605379,0.0,0.0,0.0,0.0,22.562468,0.0,0.0,1.3167863,29.673492,51.5978,48.396294,2.6445818,482.83118,10.643298,167.17268,1357.1151,46.30346,320.78088,7.9766393,0.0,0.0,283.43008,122.6048,1.0240935,0.0,161.90831,1.0798202,2.8324583,3.9187799,0.0,13.55542,0.0,0.0,0.0,0.0,19.90605,1.217892,19.79221,17.372797,0.0,1.6663378,0.0,48.766945,0.0,0.0,68.4395,385.72455,0.0,1.3844997,3.3725452,0.0,52.297558,101.40185,14.734476,0.5499592,60.13328
4422,0.0,0.0,0.0,8.189142,10.409354,19.418839,0.0,3.9540014,0.0,0.0,2.5603023,225.184,7.3317986,0.0,6.959732,130.04906,21.479025,177.0989,138.93375,1.1397965,0.0,765.61566,130.06232,0.39998162,1.5664107,3.9187639,0.0,0.0,5.7600813,0.0,0.0,0.0,0.0,0.0,447.15546,0.0,0.0,0.0,0.0,77.02862,0.0,0.0,0.0,120.80492,0.0,0.0,147.47351,8.21488,11.905844,5.346294,0.0,0.0,1.7157006,0.0,0.0,0.0,0.0,0.571041,1141.1694,0.0,0.0,8.247,105.15271,136.03578,54.355553,0.49301904,348.25748,138.12468,349.52618,235.05951,173.75458,880.55414,51.53669,0.0,3.1337922,891.26,431.4113,0.73340285,0.0,117.47461,0.0,2.920467,33.844406,0.0,20.533651,0.0,5.5412116,11.141465,0.0,63.277718,0.0,18.639225,253.53716,0.5849423,7.8748965,1.2409879,220.97705,0.0,0.0,187.88438,34.72914,0.0,16.28052,3.8628645,0.0,25.580112,172.09462,24.090176,0.0,0.0
4423,3.6936893,0.0,2.1286578,9.170876,2.0377276,69.27341,0.0,5.1600595,0.0,4.09767,15.362263,21.782764,0.0,3.147718,29.010643,232.82668,12.051448,241.83298,48.57584,0.0,1.2728387,378.42828,75.546074,0.0,0.0,3.5170908,0.80376256,0.0,9.097863,1.239237,0.0,0.0,0.0,0.0,1148.1714,0.0,0.0,0.0,0.0,46.933273,0.0,2.8780465,36.958637,979.2716,0.0,4.679226,5.757841,0.0,1.5603195,24.510302,0.0,0.0,1.2596248,0.0,2.136298,0.0,0.0,0.0,6.583182,0.0,0.0,7.5035048,45.78539,160.6404,48.149227,2.9903421,703.9763,22.413248,23.882755,1036.5477,109.57846,650.514,48.728596,0.0,0.0,264.91132,347.9422,2.457721,0.0,231.71577,10.964848,1.9021825,13.305079,0.0,35.99936,4.8464556,0.0,2.5949996,0.0,41.343513,0.0,89.07062,75.54813,2.8132873,2.6901755,83.17909,50.52908,0.0,0.0,244.31606,620.0638,0.0,0.0,0.0,0.0,57.096634,127.66655,48.05898,0.67936134,0.0
4424,0.91170555,0.0,1.5110036,12.608474,0.0,34.655556,0.0,23.994616,0.4212241,0.6311525,11.922842,26.193657,0.0,0.0,0.0,252.32198,10.032144,77.53789,5.042447,0.0,0.0,489.74774,171.78809,0.0,0.0,0.9441381,0.0,0.0,18.069157,0.0,0.0,0.0,0.0,0.0,773.31256,0.0,0.0,41.94781,0.0,53.42945,0.0,0.0,35.163628,662.9913,0.0,6.9208665,1.7048303,0.0,1.9759793,15.972491,2.2667375,0.0,1.2572795,0.0,0.0,0.0,0.0,0.0,20.415869,0.0,4.207991,7.1380777,4.085238,83.731,83.87382,1.9319426,1124.9783,11.536845,129.44806,278.19852,240.26883,622.7965,6.207483,0.88038945,0.0,491.56522,649.62665,7.2231836,0.0,211.69762,1.6171174,7.620347,29.535923,0.0,25.471931,0.0,21.167038,0.0,0.0,52.942852,0.0,16.54395,184.93811,7.0855565,0.5341964,1.6664785,57.225967,0.0,0.0,100.2696,1064.1636,0.0,0.0,0.29789126,0.0,184.49614,129.08871,51.408928,0.0,0.0
4425,0.6133292,0.0,1.1029105,6.056456,0.0,8.5999975,0.33641893,15.808756,5.6834507,0.0,0.0,35.352516,0.0,1.5768738,1.778648,314.99512,3.0419273,60.107807,8.734805,0.0,0.0,547.8471,144.09383,0.0,0.0,0.2854856,0.0,0.0,24.932274,0.0,0.0,0.0,0.0,0.0,776.06165,0.0,0.0,0.8680464,0.0,52.265392,0.0,0.0,45.43954,752.6459,0.0,4.420209,9.72844,0.0,3.2917383,5.4502163,0.0,0.0,0.8458062,0.0,0.0,0.0,0.0,0.0,6.1571794,0.0,7.5554094,7.9912233,11.03463,63.121452,67.61104,0.0,1190.7034,18.725582,131.73836,238.34152,164.81184,776.1007,2.2723603,0.67491317,0.0,557.9711,758.93243,5.584485,0.0,130.50586,0.0,0.0,4.968237,0.0,33.503418,0.0,0.41291657,0.60532886,0.0,42.21349,0.0,20.230747,147.80814,19.656115,0.35936844,1.450438,72.86854,0.0,2.2055542,130.3141,768.53955,0.0,1.2302524,2.696924,0.0,228.26363,136.22011,65.817055,0.0,0.0
4426,0.40409225,0.0,0.0,11.73216,0.22452423,6.568502,0.31719562,24.682053,6.319622,0.0,0.0,27.363205,0.0,1.1563741,1.304342,329.59326,5.893361,73.77501,1.3534917,0.3607722,0.0,641.34717,150.53984,0.0,0.0,3.6279793,0.5850004,0.0,21.429476,0.0,0.0,1.3918422,0.0,0.0,599.21094,0.0,0.0,2.941155,0.0,75.70833,0.30131403,0.19442716,40.26834,600.9876,0.0,6.6025863,22.78952,1.8113708,0.0,3.0354357,1.8213933,1.4217572,0.23817971,0.0,0.0,0.0,0.0,0.0,78.11061,0.0,11.518858,18.263432,8.194261,191.78995,122.24347,0.0,1255.4167,15.302312,242.17207,62.457787,291.79596,659.88245,0.22362085,3.11848,1.2505213,650.2226,711.3273,6.0648136,0.0,49.837234,0.0,0.0,0.0,0.0,29.57485,0.0,44.892303,0.123553805,0.0,96.93807,0.0,35.76204,266.28726,11.973436,0.0,1.0636545,128.02602,0.0,1.6174065,34.89499,479.7089,0.0,0.0,0.69494534,0.0,224.34567,187.4401,61.325333,0.0,0.0
